000068	2	547.61	171.12	584.05	212.41
000068	1	667.74	182.35	790.82	230.38
000068	1	657.37	184.48	763.34	221.64
000068	1	637.45	180.34	714.44	212.34
000068	2	572.52	175.02	596.26	199.95
000068	2	380.78	167.69	523.29	288.56
000068	6	958.95	167.55	1036.88	254.43
					
000069	1	130	186.92	355.47	257.87
000069	1	501.21	177.91	556.47	194.32
					
000070	4	531.11	146.5	631.01	350
					
000071	1	596.84	174.1	664.34	239.31
000071	7	701.49	149.63	725.74	184.45
					
000072	1	0	178.54	117.72	228.38
000072	1	290.87	187.34	464.1	288.52
000072	1	590.87	174.23	629.98	213.19
					
000073	4	237.23	173.7	312.33	365.33
000073	4	189.46	158.23	256.19	356.44
000073	4	752.95	164.08	791.19	288.78
000073	6	444.66	170.48	485.7	241.86
000073	6	494.34	168.08	517.01	223.73
000073	4	546.73	177.07	560.52	214.88
000073	4	535.68	174.41	549.63	214.38
					
000074	4	688.53	124.64	780.2	363.93
000074	4	778.38	149.08	861.05	355.71
000074	4	935.8	155.14	1006.47	306.09
					
000075	1	0	137.74	159.41	374
000075	8	52.22	248.78	401.51	374
000075	1	452.53	186.98	572.26	264.03
000075	1	540.75	182.52	621.76	237.57
000075	1	611.24	182.17	671.77	222.71
000075	1	804.21	165.36	846.44	190.26
					
000076	4	90.64	186.57	329.47	373
000076	4	964.98	157.64	1023.92	289.42
000076	4	236.84	169.82	288.56	339.57
000076	6	413.06	169.47	489.86	291.05
000076	4	811.24	152.52	841.74	249.83
000076	4	583.85	164.01	608.02	237.87
000076	4	524.52	165.79	549.51	230.67
000076	4	560.09	165.43	577.09	224.39
000076	4	708.67	157.73	729.27	222.05
					
000077	1	574.29	179.23	616.86	208.22
					
000078	2	0	142.54	336.56	374
000078	1	222.78	166.78	454.29	308.44
000078	1	658.66	166.95	697.19	201.46
000078	1	615.97	168.04	651.65	189.21
					
000079	1	669.49	174.52	700.47	196.1
000079	3	22.54	78.5	452.12	265.67
000079	1	701.01	171.82	742.42	201.29
000079	1	357.22	182.05	567.87	301.78
000079	1	0	183.03	326.6	330.77
000079	1	483.32	182.25	518.76	207.09
000079	7	590.5	158.43	650.51	188.63
					
000080	1	457.71	176.44	528.64	229.39
000080	1	536.11	176.89	565.32	202.72
000080	1	559.75	176.02	578.82	192.14
000080	1	589.68	172.46	633.43	216.04
					
000081	1	563.24	175.63	581.9	191.81
000081	3	593.82	162.45	621.39	192.31
000081	7	0	70.22	363.5	303.39
000081	7	281.85	129.69	447.74	225.59
					
000082	1	708.08	167.9	728.44	184.46
000082	3	0	105.16	200.39	239.16
					
000083	1	0	202.73	361.84	373
000083	1	368.92	183.19	504.02	279.22
000083	1	587.82	169.53	643.17	220.02
000083	1	519.33	170.45	571.86	215.65
000083	2	101.79	160.13	334.71	287.06
000083	1	463.38	174.76	511.89	205.66
					
000084	1	459.33	179.71	505.68	227.3
000084	1	448.2	181.65	486.43	208.6
					
000085	2	0	57.67	245.43	374
000085	6	678.16	164.16	705.93	243.78
000085	4	304.95	177.99	359.91	304.07
000085	1	0	179.86	156.79	244.69
					
000086	1	0	167.86	85.41	374
000086	1	0	198.47	233.64	362.17
000086	1	357.4	177.28	507.68	223.54
000086	1	687.56	171.57	861.8	232.21
000086	1	670.92	163.04	823.26	222.96
000086	1	418.36	175.37	519.34	208.94
000086	1	451.01	175.35	533.89	202.01
					
000087	1	23.14	183.9	225.74	258.36
000087	1	694.9	174.26	735.64	207.53
000087	1	797.32	169.25	844.72	185.72
000087	4	560.17	171.53	569.17	196.85
000087	1	886.07	166.52	939.02	185.61
000087	2	1053.43	158.28	1115.7	181.41
					
000088	1	175.86	191.58	373.02	247.37
					
000089	1	317.74	196.5	504.71	314.03
000089	2	744.33	0	1241	374
000089	1	657.48	176.96	720.62	224.75
000089	1	458.28	184.16	538.75	243.43
000089	1	704.25	177.37	853.41	287.79
000089	1	635.02	178.02	665.21	203.12
					
000090	1	5.08	199.56	126.68	269.46
					
000091	6	902.74	156.63	947.4	228.32
000091	1	709.26	175.05	738.72	203.83
					
000092	1	654	176.92	688.53	201.62
000092	1	359.95	187.35	456.4	240.78
000092	1	420.42	175.29	496.16	228.83
000092	1	686.98	173.04	733.38	211.64
000092	1	692.44	163.91	724.72	207.04
000092	1	1182.15	149.81	1241	197.3
					
000093	1	0	187.51	326.99	374
000093	1	722.86	168.15	812.89	237.29
000093	1	246.99	194.92	425.43	297.77
000093	1	359.29	185.63	479.38	258.98
000093	1	550.61	176.8	587.13	202.37
000093	1	605.74	174.87	626.16	190.29
					
000094	1	660.56	189.93	747.57	252.98
					
000095	1	599.12	182.07	667.54	247.13
000095	1	774.94	172	963.28	270.83
000095	1	705.57	179.11	802.71	228.95
000095	1	673.38	181.32	757.07	216.77
000095	1	146.16	192.89	340.09	290.07
000095	1	452.35	183.18	509.3	222.21
000095	1	527.28	181.12	563.95	206.6
000095	1	241.74	191.35	355.4	242.41
000095	1	327.5	181.26	399.59	228.12
000095	1	581.09	180.64	609.45	196.67
000095	1	410.89	183.43	465.31	213.35
000095	1	486.69	184.25	533.31	204.92
000095	1	71.71	187.44	194.72	239.44
000095	1	87.38	185.27	204.23	220.99
000095	1	648.79	178.98	673.89	194.56
					
000096	1	783.79	184.68	1176.76	339.87
000096	1	661.39	160.21	1003.28	300.49
000096	2	279.93	178.16	368.23	242.44
000096	1	505.85	185.26	557.04	219.6
000096	1	639.45	187.58	879.59	275.73
					
000097	1	536.07	176.04	569.72	194.78
000097	1	717.03	174.45	738.76	193.71
					
000098	1	659.2	182.25	722.84	240.36
000098	8	0	0	222.29	375
000098	1	207.55	189.19	361.39	280.67
000098	1	345.19	190.11	424.96	240.49
000098	8	414.69	131.6	493.19	217.99
000098	1	744.38	186.34	780.79	207.95
000098	1	824.37	183.27	852.3	198.54
					
000099	1	0	192.19	334.16	374
000099	1	846.35	184.06	1241	374
000099	1	311.03	166.77	473.94	282.46
000099	1	476.22	175.94	570.51	241.53
000099	1	760.24	178.07	894.06	277.07
000099	1	749.22	179.42	821.9	244.62
000099	1	635.86	176.79	705.58	216.29
000099	2	968.2	150.98	1045.59	197.64
000099	2	906.67	152.6	973.7	193.83
000099	3	806.52	140.24	852.48	179.7
					
000100	2	0	58.65	320.9	374
000100	6	684.31	165.66	710.23	242.31
000100	4	359.32	182.26	400.32	285.85
000100	1	19.88	179.87	206.64	238
					
000101	1	569.23	177.21	636.06	240.52
000101	1	0	212.95	108.77	265.03
000101	1	106.33	200.09	220.09	253.47
					
000102	8	1160.6	213.55	1241	255.15
000102	1	1186.52	176.9	1241	246.33
000102	1	1153.45	180.11	1221.87	212.55
					
000103	4	854.08	154.71	921.42	293.25
					
000104	1	818.86	180.55	882.54	238.79
000104	1	362.79	181.57	534.13	261.63
000104	1	610.21	182.8	684.9	222.12
000104	1	683.05	182.45	729.23	213.01
000104	1	713.77	181.24	750.23	207.65
000104	1	739.72	181.11	769.04	203.92
000104	1	855.51	185.67	886.83	212.32
					
000105	6	975.61	98.87	1227.76	374
000105	1	531.98	177.67	554.49	195.35
					
000106	1	603.07	177.15	630.68	204.3
000106	1	0	202.63	204.81	291.54
000106	1	167.11	187.32	280.23	244.78
000106	1	449.26	183.72	483.4	204.87
					
000107	1	812.76	184.44	1241	374
000107	1	733.06	182.54	934.34	317.95
000107	1	683.98	178.38	792.24	258.45
000107	1	470.09	178.3	539.83	233.3
000107	1	671.73	179.32	733.51	228.42
000107	1	650.51	179.32	692.59	214.58
000107	1	634.97	177.56	666.89	203.78
000107	8	627.47	154.29	664.8	198.6
					
000108	1	568.94	172.64	674.17	273.99
000108	6	862.56	148.89	932.93	247.96
000108	7	0	0	494.04	367.3
					
000109	4	810.36	154.61	875.38	302.31
					
000110	1	862.65	129.39	1241	304.96
000110	1	1184.97	141.54	1241	187.84
000110	1	346.64	175.63	449.93	248.9
000110	1	420.44	170.72	540.83	256.12
000110	1	815.59	143.96	962.82	198.54
000110	1	966.1	144.74	1039.76	182.96
000110	2	1084.26	132.74	1173.25	177.89
000110	1	1004.98	144.16	1087.13	178.96
000110	1	407.73	178.44	487.07	230.28
000110	1	657.19	166.33	702.65	198.71
000110	1	599.3	171.76	631.96	197.12
000110	1	557.79	165.74	591.61	181.27
					
000111	1	591.97	174.6	640.35	220.36
000111	1	1187.95	197.2	1241	374
000111	1	386.09	185.25	455.28	225.54
000111	1	738.48	169.58	918.26	253
000111	1	684.2	174.95	809.64	227.09
000111	1	682.09	169.25	770.32	211.71
000111	2	651.9	164.11	736.33	204.26
000111	1	646.27	173.34	712.42	199.45
000111	1	393.82	175.82	444.37	206.32
000111	2	536.11	160.96	566.4	188.56
000111	1	425.76	175.42	465.53	200.91
000111	1	490.26	176.93	516.06	192.21
000111	1	372.76	177.51	404.38	199.68
000111	1	135.31	178.56	175.28	203.7
					
000112	1	1073.46	148.45	1241	275.34
000112	1	0	191.06	78.97	374
000112	1	0	183.47	199.83	341.81
000112	1	0	159.99	335.24	300.09
000112	1	233.91	166.08	440.99	248.04
000112	1	274.55	177.54	461.58	237.25
000112	1	95.14	175.56	371.18	266.66
000112	1	451.55	174.37	549.93	205.09
000112	1	998.35	161.75	1152.66	225.39
000112	1	668.46	174.8	774	212.31
					
000113	1	1077.71	205.78	1241	374
000113	1	924.07	136.19	1241	374
000113	2	530.61	162.61	585.88	223.22
000113	2	833.86	127.39	1087.03	223.36
000113	1	318.14	182.8	401.33	229.76
000113	1	214.55	166.45	318.87	230.67
000113	1	455.9	171.22	499.06	205.38
000113	1	692.53	171.83	770.72	215.35
000113	1	573.97	163.73	607.83	193.3
000113	2	610.16	149.12	646.04	187.52
000113	1	745.82	166.87	827.42	212.81
000113	2	1119.45	132.29	1241	202.96
000113	3	566.29	136.24	602.63	190.21
000113	8	93.41	199.77	259.3	236.34
000113	1	37.15	187.2	172.25	237.32
000113	1	0	192.82	32.87	233.67
000113	8	0	191	79.64	233.33
000113	8	0	173.43	36.44	215.69
					
000114	1	589.01	187.21	668.42	253.27
000114	1	185.19	184.44	302.47	240.64
000114	6	888.5	173.04	1019.87	266.61
000114	2	682.68	157.58	763.18	235.92
000114	4	447.05	168.53	472.39	258.42
000114	2	325.53	175.96	390.57	216.45
000114	1	409.03	180.12	515.81	231.99
000114	1	445.2	184.58	542.42	220.39
000114	1	485.8	181.56	556.5	211.93
000114	1	520.4	180.16	572.44	200.74
000114	1	579.15	180.82	622.59	220.52
000114	1	329.94	179.62	388.01	205.99
					
000115	1	466.79	178.34	527.87	202.28
					
000116	1	793.39	146.43	1130.33	369.18
000116	1	682.29	172.91	753.25	230.45
000116	1	495.51	181.48	548.24	222.91
000116	1	563.32	177.53	606.36	208.9
					
000117	1	787.95	180.39	1089.82	304.56
000117	1	0	185.53	277.59	293.52
000117	1	739.41	184.28	969.84	278.48
000117	1	66.66	176.24	291.52	264.62
000117	1	110.15	170.05	328.1	253.25
000117	1	202.62	166.48	363.01	245.21
000117	1	242.3	169.32	366.22	224.23
000117	1	453.46	178.57	492.92	204.2
					
000118	4	631.05	172.02	653.89	215.09
000118	7	415.38	134.58	483.65	206.43
000118	7	474.35	132.76	700.32	203.04
000118	5	872.21	203.53	975.08	321.67
000118	5	841.06	198.52	902.78	304.38
000118	5	738.01	193.61	784.82	265.09
000118	5	720.15	196.18	767.36	258.26
					
000119	1	381.63	186.6	479.85	256.4
000119	2	446.72	151.45	526.59	230.79
000119	1	496.82	183.63	587.26	252.05
000119	6	853.83	151.85	933.45	258.38
000119	1	519.34	180.25	550.61	206.65
					
000120	1	57.05	202.42	394.68	374
000120	1	0	210.49	119.82	374
000120	1	814.15	164.79	997.27	262.07
000120	1	346.63	185.82	485.85	278.21
000120	1	455.26	186.71	532.19	243.46
000120	1	486.97	186.14	549.32	232.01
000120	1	664.25	178.14	721.96	227.83
000120	1	785.76	164.26	985.11	229.86
000120	1	679.78	180.23	745.05	220.33
000120	1	716.11	175.23	783.6	212.42
					
000121	1	721.67	170.45	752.7	196.14
000121	1	637.5	172.08	683.95	202.02
000121	1	340.31	183.86	415.2	224.13
000121	1	487.45	180.67	524.76	205.44
000121	7	595.89	156.91	659.57	188.25
					
000122	1	581.54	177.91	650.72	244.53
000122	6	788.91	160.04	833.96	230.58
000122	7	448.92	115.67	553.21	224.48
000122	7	112.39	1.42	518.03	325.96
					
000123	1	602.41	176.05	634.63	198.55
					
000124	1	815.24	147.24	902.6	176.63
000124	1	543.56	164.41	570.58	185.56
000124	6	589.19	164.25	611.48	185.88
000124	4	613.47	162.6	621.8	184.53
000124	4	473.86	167.59	484.19	191.5
					
000125	1	518.63	165.68	740.8	374
000125	1	207.64	191.87	314.06	224.57
000125	1	376.83	185.26	418.16	205.23
000125	1	62.38	201.43	144.37	232.69
000125	1	327.61	183.69	399.92	214.87
000125	1	335.04	187.99	374.41	208.15
000125	1	425.88	181.46	464.31	201.44
					
000126	1	315.89	189.95	441.04	267.24
000126	2	524.44	149.17	594.99	197.23
					
000127	1	753.11	181.68	905.69	276.03
000127	1	604.67	172.92	676.57	198
000127	4	487.49	170.79	502.49	214.82
000127	6	845.2	171.34	912.65	223.94
000127	1	796.34	166.68	866.86	192.88
000127	1	962.32	163.86	1054.59	189.16
000127	2	1167.03	156.35	1241	189.43
000127	1	381.05	178.82	444.59	204.89
000127	1	247.07	181.11	303.97	205.52
000127	1	589.85	175.39	611.83	190.44
000127	1	553.71	175.31	579.27	190.67
					
000128	3	609.68	154.33	657.51	200.99
000128	1	6.2	184.24	193.57	262.33
					
000129	1	53.08	185.99	265.42	288.46
000129	1	301.7	185.67	399.78	235.31
000129	7	703.52	154.24	740.35	188.71
000129	1	385.9	175.79	451.78	221.27
000129	1	429.43	183.6	476.76	214.77
000129	1	451.47	178	500.72	211.1
000129	1	497.01	180.44	532.54	203.57
					
000130	4	788.38	141.6	882.72	306.07
					
000131	1	205.19	186.62	358.07	240.66
000131	1	442.96	178.65	530.25	217.98
000131	1	208.95	180.57	327.36	223.32
000131	1	459.14	174.29	520.51	205.65
000131	2	565.54	170.8	601.35	195.62
000131	1	576.15	174.56	629.6	202.46
000131	1	711.82	173.54	737.26	190.13
					
000132	1	739.66	170.06	786.66	211.04
000132	1	749.9	175.12	774.76	194.98
000132	1	778.43	171.43	799.19	185.48
					
000133	1	468.32	183.17	535.36	203.05
					
000134	1	333.28	177.65	489.6	277.55
000134	6	1084.56	129.65	1195.82	213.78
000134	6	993.86	137.83	1070.27	203.41
000134	4	562.59	158.2	594.85	225.88
000134	6	790.12	154.43	834.52	194.72
000134	4	402.59	157.37	427.24	234.07
000134	6	858.79	151.31	887.58	197.13
000134	4	196.36	177.31	229.19	234.95
000134	4	189.12	181	219.25	236.74
000134	6	283.29	168.34	364.92	241.44
000134	4	241.89	176.88	270.18	234.71
000134	4	210.6	172.77	242.54	244.3
000134	4	334.47	162.73	354.71	234.29
000134	1	1137.36	137.54	1223	177.88
000134	1	1028.25	151.61	1157.03	185.9
					
000135	1	367.12	194.76	448.12	247.49
000135	1	662.42	175.11	723.54	221
000135	1	417	191.29	481.28	231.62
000135	1	464.11	181.39	511.04	218.54
000135	1	484.19	181.83	522.63	210.66
000135	2	1056.26	131.32	1168.98	181.52
000135	1	0	208.77	101.67	248.9
000135	1	36.81	203.44	157.31	247.33
					
000136	1	0	210.35	370.69	374
000136	1	646.14	165.53	700.16	204.94
000136	1	364.88	195.67	436.25	239.33
000136	1	939.33	163.09	1129.18	222.88
000136	1	863.55	164.04	1030.47	214.25
000136	1	689.44	163.46	724.52	190.31
					
000137	1	595.95	175.74	627.85	206.45
000137	3	666.32	163.48	724.23	194.63
000137	3	0	103.01	272.28	267.86
000137	1	317.87	186.6	376.12	218.12
000137	1	426.78	182.03	458.71	202.32
000137	8	438.66	169.49	465.07	196.38
